-1.150364821672553051e+00,-3.906419609964875694e-01,-1.128550207713151954e+00,-9.587635786124928394e-01,3.109837047822529565e-01,-5.959945009171463415e-01,-8.025961222511086568e-01,-8.024900198206353918e-01,2.945390618827724016e-01,9.425149978386569705e-02,-4.950522998329744406e-01,1.487201531603985050e+00,-5.144878221775089910e-01,-4.915400490616423368e-01,2.814983703777358404e-01,-6.045120643241119751e-01,-4.690070058346043069e-01,-6.117000235096315963e-01,5.798237403979820959e-02,-3.576370159121292636e-01,-1.043175598200988929e+00,2.135328248898980819e-01,-1.036044595257176404e+00,-8.488077145266930135e-01,3.424985112089060646e-01,-7.300974340817765196e-01,-8.123205317468185083e-01,-7.579836650176536850e-01,-1.614760641350179368e-02,-3.850340194500189162e-01
-9.379897202242706289e-01,6.805140506063354078e-01,-9.482014634935451713e-01,-8.215254806626628437e-01,-6.096360366222024485e-01,-9.098672136883568795e-01,-6.606690498865671612e-01,-8.987161166436291593e-01,7.549345254632033875e-01,-4.254708237418908245e-01,-3.338175654206265164e-01,7.594120302710412052e-01,-2.875180469029496311e-01,-4.212769480972411995e-01,-1.620796961372691913e-01,-2.048669321793311071e-01,-5.029632322967880070e-02,-2.030907623781109672e-01,-2.546900515930984321e-01,-3.913946267926189937e-01,-7.156541530051314659e-01,1.066841831746346836e+00,-6.899220458487409502e-01,-6.686970251022283929e-01,-9.553744618537247935e-02,-5.378664679876798971e-01,-3.750480641993171327e-01,-6.068702268969535796e-01,9.669003693241798314e-02,-3.861579719671787148e-01
5.741210020875002762e-01,-1.033335567958181933e+00,5.139409810813920787e-01,4.085862689854074525e-01,-1.061607800936819057e-01,-3.630188613049087909e-01,-4.179904837219929337e-01,-8.844569487804149199e-02,-2.718204369661688102e-01,-5.752213237408385638e-01,-5.767257897536399724e-01,-1.057845105290760923e+00,-5.385603741005682288e-01,-3.870892303145624380e-01,-1.072118824662102066e+00,-7.205749567781758458e-01,-4.236279080273064324e-01,-4.921898781682979562e-01,-6.748436235373035386e-01,-8.014728771476568037e-01,2.976153180695530476e-01,-9.778178269904519437e-01,2.621366489800993627e-01,1.138881884728862592e-01,-5.247241923191608981e-01,-5.208664505779979637e-01,-1.829891707696232883e-01,-2.371948445348140075e-02,-2.005020659645820880e-01,-7.514425400442400482e-01
-5.472195335594313148e-01,-3.160221040084260080e-01,-5.776218520833947823e-01,-5.666147977090066901e-01,5.866617991350449035e-01,-6.493310516028415469e-01,-8.052982695944044256e-01,-5.000651440912258217e-01,3.310783843891567657e-01,5.405667154670011909e-01,-1.282256769996411583e-01,5.562220679699653170e-01,-2.040010300270296284e-01,-3.323469337422975678e-01,-5.528508499719173575e-01,-7.588814286718814639e-01,-6.489142091982885718e-01,6.015656139257569146e-01,2.045475735552184926e-01,-1.159632107449881655e-01,-7.013250897778126047e-01,-7.579266598389818865e-01,-7.357367300146738787e-01,-6.589659262423284147e-01,-8.167481639153466588e-01,-1.034920823173843818e+00,-1.091633334985302684e+00,-8.525445081418643323e-01,-1.076185748832213296e+00,-5.468831819210856482e-01
-5.273978574242581541e-01,7.912402900079757995e-01,-5.615634022556216243e-01,-5.235706692277972696e-01,-1.051446456256019291e+00,-1.017531700760224922e+00,-9.051490476133384755e-01,-9.358059598934624912e-01,-9.697214968380897249e-01,-4.269389658987436942e-01,-6.288278436685471595e-01,-1.309294409027630668e-01,-6.132344127190380023e-01,-4.665809176742879427e-01,-6.714903804604543947e-01,-7.440162306235778011e-01,-7.100633480875551129e-01,-1.204497505799316581e+00,-5.429349439734251215e-01,-5.030249082269652172e-01,-4.270258794262819513e-01,1.058636937449650040e+00,-4.224234060411966585e-01,-4.409551675740427390e-01,-3.034939108068992475e-01,-4.672510110551545970e-01,-7.245651626862533723e-01,-7.831181516827597777e-01,3.112404855478995702e-01,-8.212881607534880390e-02
-2.357360514352837833e-01,-1.307744074301376624e+00,-2.482177530521500475e-01,-3.131016513943511992e-01,-9.273913137972634724e-01,-3.483463529378401091e-01,-4.724194516369531471e-01,-5.200365981488284106e-01,-7.029844425414912834e-01,-9.877692698163683671e-01,-7.717564510297116875e-01,-1.254385214280165028e+00,-6.058652641711628206e-01,-5.248888044447462820e-01,-9.619284002024219848e-01,-2.477473111648226534e-01,-1.027558476452075931e-01,-5.395525636089686383e-01,-7.224773133798151337e-01,-4.209325363130472786e-01,-4.126968161989630901e-01,-1.340474154904442328e+00,-3.086256421451692988e-01,-4.395893993130040589e-01,-7.017084175289707293e-01,1.087880404036858789e-01,9.582217321708630386e-02,-3.481689251243962335e-01,-2.672510944227315943e-01,-5.783538524015711113e-01
-6.718129264090901831e-01,-1.235531309474220407e+00,-7.237949210285101742e-01,-6.331375417254213600e-01,-1.326399081939463098e+00,-1.188050041242373345e+00,-8.368233219328566896e-01,-5.462329210036056537e-01,1.065518766767462155e+00,-2.258034904099628648e-01,5.610704146583883611e-01,1.073569694321347689e-01,4.380974467778381842e-01,-5.150427048458663948e-02,3.628210159054865991e-01,-6.085142330294246449e-01,-5.256504187004511497e-01,1.156676658337918884e+00,1.060732614057799061e+00,-6.541669387600659302e-01,-6.030686562190552547e-01,-1.194427036423242328e+00,-6.600686064890037841e-01,-5.932383286798459388e-01,-1.276907149460851931e+00,-1.091020880625794387e+00,-1.003627236298850312e+00,-4.834966795468890743e-01,3.128297481302362848e-01,-9.335228478241908157e-01
-4.084678006132200223e-01,-4.460050806973077098e-01,-4.351545792523817124e-01,-4.581659545225830188e-01,4.633321253456384459e-01,-5.289768275648601970e-01,-7.148406704354990371e-01,-7.163793347930504929e-01,-3.741305399840419987e-01,-4.151938286439248449e-01,-6.777615294399803592e-01,-4.791231490277881866e-01,-6.186384549874800465e-01,-4.755997634697185505e-01,-6.843543765076845475e-02,-8.890090854331863524e-01,-5.851903697242107905e-01,-8.780514695899627187e-01,5.463177546772192243e-03,-7.389445751758408898e-01,-5.211882949200907778e-01,-7.283890403708740413e-01,-5.418371634801444348e-01,-5.237548683995075782e-01,2.628556098644919126e-01,-8.543283305371449643e-01,-8.298716055589315799e-01,-8.954570463505823197e-01,-3.435356983749031645e-01,-8.211275961081719865e-01
3.044074237989722459e-02,9.549225569495307653e-01,1.050681431588598724e-01,-1.227571611625093290e-01,8.043023999398810631e-01,2.735854561247994532e+00,1.423329920209638111e+00,4.536366295425979245e-01,2.099581593698110371e+00,1.872171651732144504e+00,-4.102104417688348659e-01,1.662683771773095565e+00,-3.504014478448189140e-01,-1.796557770196586523e-01,3.402900664952007159e-01,6.308376766523591250e+00,2.739713597986384475e+00,8.511109458174622722e-01,3.737990258539476862e+00,3.072596580603070837e+00,-1.056454613278466625e-01,1.910304965446759873e+00,-1.866302816594163014e-02,-2.027993270554378502e-01,9.221218487710327594e-01,4.451638641753990377e+00,2.915026086694210594e+00,9.617363036967223611e-01,3.594656980655932532e+00,3.434156633860299124e+00
-8.049013233166806280e-01,-1.490683078530173455e+00,-7.682644743977281587e-01,-7.477355461234465039e-01,1.979561644285995348e+00,1.542861972043065300e-01,-1.091736444881764162e-01,1.766299680683191542e-01,7.622423899644803491e-01,9.501783772288241448e-01,-5.151186314083104900e-01,-4.139176429438975457e-01,-4.992582485118999824e-01,-5.085290376530349210e-01,-1.296914563599836645e-01,-4.169818735608959992e-01,-3.367317632899275437e-01,-1.077874656253580274e-03,6.775338734082625436e-02,4.106473409480350910e-03,-6.992780807453384817e-01,-8.219248353532156992e-01,-6.532702985159942743e-01,-6.915736434746247996e-01,1.262816482299916832e+00,-5.859674639933706158e-02,-2.145811036314267117e-01,2.659401484553654549e-01,6.974312930557658996e-01,4.865911576077063816e-01
